bas_dd,isu_cd,open,high,low,close,acc_trdvol,acc_trdval,idx_ind_nm
20250422,069500,33265,33490,33255,33320,5665232,189095343377,코스피 200
20250423,069500,33875,33965,33705,33920,6686259,226667192411,코스피 200
20250424,069500,33925,33970,33645,33860,6733860,228018252782,코스피 200
20250425,069500,34230,34335,34060,34175,5791540,198179897271,코스피 200
20250428,069500,34235,34355,34140,34200,2920421,100020654120,코스피 200
20250429,069500,33870,34185,33755,34005,7061405,240278893081,코스피 200
20250430,069500,33970,34135,33790,33935,6329504,214866234046,코스피 200
20250502,069500,33910,34115,33690,33965,5644954,191800508341,코스피 200
20250507,069500,34330,34400,34040,34255,6838613,234152257880,코스피 200
20250508,069500,34310,34470,34255,34270,6263717,215007576510,코스피 200
20250509,069500,34335,34415,34160,34265,6422377,220257774731,코스피 200
20250512,069500,34500,34750,34430,34750,6345461,220154290866,코스피 200
20250513,069500,34900,35045,34750,34830,8491033,296025636052,코스피 200
20250514,069500,35145,35455,35065,35295,9598145,338928315710,코스피 200
20250515,069500,35200,35375,34990,35035,6696380,235267588406,코스피 200
20250516,069500,35165,35275,35070,35165,6437268,226502272169,코스피 200
20250519,069500,34995,35030,34645,34770,7732398,269069435845,코스피 200
20250520,069500,35040,35125,34800,34840,6059352,211507618625,코스피 200
20250521,069500,35005,35252,34995,35060,6282240,220540055580,코스피 200
20250522,069500,34865,34900,34525,34610,4417566,153224598359,코스피 200
20250523,069500,34705,34785,34610,34640,5583567,193684947591,코스피 200
20250526,069500,34725,35225,34700,35190,5660635,198811708672,코스피 200
20250527,069500,35095,35330,35060,35300,6195383,218438605425,코스피 200
20250528,069500,35415,36110,35360,35780,11074773,396671298491,코스피 200
20250529,069500,36185,36515,36040,36490,13905925,506270077540,코스피 200
20250530,069500,36355,36460,36080,36140,7705176,279117490338,코스피 200
20250602,069500,36040,36480,35950,36125,7397312,267581333664,코스피 200
20250604,069500,36615,37170,36610,37140,10197246,377867631620,코스피 200
20250605,069500,37430,38180,37400,37790,12933073,489197226067,코스피 200
20250609,069500,38380,38695,38290,38445,12580883,484120578144,코스피 200
20250610,069500,38705,38890,38335,38670,9797525,378912050457,코스피 200
20250611,069500,38865,39190,38795,39125,6636335,258930734323,코스피 200
20250612,069500,39150,39470,39120,39195,10534356,413662948792,코스피 200
20250613,069500,39345,39385,38660,38865,8973193,349019416074,코스피 200
20250616,069500,39000,39615,38745,39575,10145212,398400198723,코스피 200
20250617,069500,39720,40415,39420,39680,13232197,527076117915,코스피 200
20250618,069500,39405,40175,39380,40015,12608824,503373566326,코스피 200
20250619,069500,40275,40395,39755,40080,11440487,457880303947,코스피 200
20250620,069500,40245,40665,40040,40640,11672070,472882636083,코스피 200
20250623,069500,40260,40660,39885,40600,12359663,498913289394,코스피 200
20250624,069500,41225,41970,41225,41940,13522365,564770989322,코스피 200
20250625,069500,42225,42380,41705,42070,14993820,630450670551,코스피 200
20250626,069500,42070,42175,41150,41690,13922735,579513889263,코스피 200
20250627,069500,41695,41950,41295,41435,10455566,434810152474,코스피 200
20250630,069500,41690,41945,41540,41700,9792586,408853584878,코스피 200
20250701,069500,41890,42555,41820,41820,10688575,450464585626,코스피 200
20250702,069500,41725,41890,41145,41660,12092466,501922021159,코스피 200
20250703,069500,41950,42310,41805,42305,12124433,511601391166,코스피 200
20250704,069500,42475,42490,41485,41490,13216547,551763561410,코스피 200
20250707,069500,41280,41715,41105,41555,11472294,476424642305,코스피 200
20250708,069500,41685,42390,41650,42325,12388990,523027079554,코스피 200
20250709,069500,42340,42540,42135,42450,10021593,424685392748,코스피 200
20250710,069500,42570,43035,42385,43000,12995128,557054189575,코스피 200
20250711,069500,43085,43645,42955,43025,13469702,581509260334,코스피 200
20250714,069500,42985,43495,42930,43425,9855981,427305129613,코스피 200
20250715,069500,43310,43715,43145,43710,12530728,545320614687,코스피 200
20250716,069500,43615,43620,43150,43300,10089303,437418086682,코스피 200
20250717,069500,43445,43485,42810,43385,10528819,454902210304,코스피 200
20250718,069500,43470,43630,43105,43340,9757191,422907730822,코스피 200
20250721,069500,43315,43760,43310,43690,8552783,373444411130,코스피 200
20250722,069500,43660,43820,42890,43090,12362878,534050922371,코스피 200
20250723,069500,43390,43485,42700,43245,10985826,474314909001,코스피 200
20250724,069500,43500,43985,43165,43200,13290719,577383522507,코스피 200
20250725,069500,43105,43490,43080,43310,9565750,414540018364,코스피 200
20250728,069500,43710,43830,43085,43535,7342844,318527904626,코스피 200
20250729,069500,43355,43895,42965,43830,6718539,292548040977,코스피 200
20250730,069500,43645,44305,43620,44030,9812193,432137903276,코스피 200
20250731,069500,44375,44530,43735,43925,13790813,606608248636,코스피 200
20250801,069500,43290,43385,42100,42140,17550634,746319469411,코스피 200
20250804,069500,42130,42750,41940,42625,11482492,488091032982,코스피 200
20250805,069500,43105,43465,42885,43205,11202264,484031285288,코스피 200
20250806,069500,42905,43200,42820,43180,7972658,343483772537,코스피 200
20250807,069500,43495,43555,43145,43550,9515224,413866394243,코스피 200
20250808,069500,43590,43720,43310,43445,11031423,479948790498,코스피 200
20250811,069500,43505,43605,43315,43455,7679003,333914897727,코스피 200
20250812,069500,43500,44020,43275,43315,9060486,394819953567,코스피 200
20250813,069500,43735,43800,43320,43760,10331613,451523001477,코스피 200
20250814,069500,43870,43995,43555,43720,8615857,376855246177,코스피 200
20250818,069500,43495,43495,43060,43060,7647067,329976769879,코스피 200
20250819,069500,43175,43230,42640,42755,8157192,349323600363,코스피 200
20250820,069500,42370,42530,41835,42500,12481037,526688449099,코스피 200
20250821,069500,42600,42950,42530,42605,6174316,263872425741,코스피 200
20250822,069500,42880,43175,42820,42960,9010296,387346451750,코스피 200
20250825,069500,43335,43485,43135,43485,7659332,332525507027,코스피 200
20250826,069500,43350,43400,42985,43075,9098615,392281225392,코스피 200
20250827,069500,43120,43165,42820,43145,8221425,354463927464,코스피 200
20250828,069500,42930,43560,42780,43365,7090464,307295930056,코스피 200
20250829,069500,43495,43585,43160,43200,10134296,437976461212,코스피 200
20250901,069500,42810,42985,42370,42475,6651031,283284235879,코스피 200
20250902,069500,42575,42987,42575,42925,8514530,365242409010,코스피 200
20250903,069500,42935,43210,42865,43140,7579492,326977902767,코스피 200
20250904,069500,43120,43475,43115,43300,7637405,330836841929,코스피 200
20250905,069500,43435,43610,43310,43475,8861335,385167831556,코스피 200
20250908,069500,43575,43670,43440,43645,7216048,314546250830,코스피 200
20250909,069500,43770,44290,43650,44240,11791442,520070288670,코스피 200
20250910,069500,44400,45245,44400,45170,14970760,674225824310,코스피 200
20250911,069500,45440,45615,45095,45465,10367431,470789633641,코스피 200
20250912,069500,45985,46450,45870,46385,11640436,539018459800,코스피 200
20250915,069500,46725,46915,46415,46660,11063351,516437202434,코스피 200
20250916,069500,46755,47495,46705,47420,9849943,465858519947,코스피 200
20250917,069500,47140,47140,46710,46840,11708392,549075231776,코스피 200
20250918,069500,47170,47695,46965,47660,11716736,556361390086,코스피 200
20250919,069500,47740,47865,47360,47485,10653737,506259586774,코스피 200
20250922,069500,47765,48220,47745,47950,12238682,587413435959,코스피 200
20250923,069500,48310,48465,48000,48335,10932893,527754822229,코스피 200
20250924,069500,48385,48525,47745,48185,12615782,606991781291,코스피 200
20250925,069500,47910,48315,47845,48200,11171542,538271149680,코스피 200
20250926,069500,47700,47725,46680,47045,14027415,659966060823,코스피 200
20250929,069500,47360,47857,47360,47765,8495289,405414686127,코스피 200
20250930,069500,47745,47900,47550,47635,6890501,328655474772,코스피 200
20251001,069500,47845,48210,47845,48135,6035418,290046363244,코스피 200
20251002,069500,49305,50070,49130,49570,19649694,977288053182,코스피 200
20251010,069500,50500,51060,50175,50830,15955272,809539660474,코스피 200
20251013,069500,49780,50365,49395,50365,12559935,629005194756,코스피 200
20251014,069500,50615,51345,49465,49855,18269212,919623895029,코스피 200
20251015,069500,50100,51280,50055,51240,14711160,749226452628,코스피 200
20251016,069500,51320,52585,51320,52585,17545461,918376243568,코스피 200
20251017,069500,52360,53450,52250,52735,15731156,830726360303,코스피 200
20251020,069500,53190,53720,52365,53700,13813038,736721701812,코스피 200
20251021,069500,54185,54950,53665,53815,16921630,917263415109,코스피 200
20251022,069500,53645,54430,53135,54425,15606950,843717730368,코스피 200
20251023,069500,53620,54750,53450,53850,13504911,729896922080,코스피 200
20251024,069500,54555,55365,54395,55255,15936025,876662953828,코스피 200
20251027,069500,56155,56790,56085,56775,18654857,1056065100189,코스피 200
20251028,069500,56340,56380,55640,56210,13162981,737180711354,코스피 200
20251029,069500,56900,57415,56150,57385,14601944,831884675220,코스피 200
20251030,069500,57830,58365,57247,57445,23644899,1366272704953,코스피 200
20251031,069500,57600,58180,57155,58145,18545471,1074566883173,코스피 200
20251103,069500,58285,59930,58120,59930,19716764,1173811163085,코스피 200
20251104,069500,59920,60010,58245,58280,23332296,1373425043100,코스피 200
20251105,069500,57175,57280,54470,56665,33965758,1901066757360,코스피 200
20251106,069500,58030,58222,56255,56975,17605598,1007027919750,코스피 200
20251107,069500,55945,57135,54975,55945,22145417,1238030472446,코스피 200
20251110,069500,56510,58000,56355,57655,13611878,781955309160,코스피 200
20251111,069500,58450,59530,57660,58195,18535780,1085672931482,코스피 200
20251112,069500,58145,58950,57850,58800,12427003,728605226867,코스피 200
20251113,069500,58390,59360,58355,59070,12559276,740682321415,코스피 200
20251114,069500,57315,57700,56510,56510,17102399,975416954354,코스피 200
20251117,069500,57400,57795,57075,57715,11984469,690220225351,코스피 200
20251118,069500,56980,57490,55730,55800,15573977,875123327993,코스피 200
20251119,069500,55925,55957,54330,55410,18569595,1028144696086,코스피 200
20251120,069500,57030,57490,56500,56600,16962616,966872195735,코스피 200
20251121,069500,54185,54645,53925,54225,20274935,1099608281548,코스피 200
20251124,069500,55200,55365,54125,54210,15174652,828864560271,코스피 200
20251125,069500,55745,55920,54235,54605,13967143,767441433738,코스피 200
20251126,069500,55080,56080,54720,56080,14646050,815623302174,코스피 200
20251127,069500,56590,57150,56215,56475,12038706,681780144401,코스피 200
20251128,069500,56740,56740,55555,55650,11190217,624986409800,코스피 200
20251201,069500,56210,56425,55075,55575,9238373,513963165427,코스피 200
20251202,069500,55925,56805,55830,56675,10143207,573638043545,코스피 200
20251203,069500,56895,57610,56595,57295,14608637,837085973296,코스피 200
20251204,069500,57005,57150,56440,57150,11107435,632057120564,코스피 200
20251205,069500,57015,58240,56765,58240,14185189,819154337089,코스피 200
20251208,069500,58455,59025,57915,59020,12087291,708801136977,코스피 200
20251209,069500,58770,59050,58465,58705,7769893,456414433367,코스피 200
20251210,069500,58850,59310,58535,58680,7974892,469363587734,코스피 200
20251211,069500,59030,59310,58180,58200,8650999,507024660317,코스피 200
20251212,069500,58490,59085,58245,58995,9123588,536677584040,코스피 200
20251215,069500,57565,58125,57345,57655,11192491,646136672921,코스피 200
20251216,069500,57575,57770,56360,56400,12221028,692978507301,코스피 200
20251217,069500,56630,57510,56330,57490,10160817,579263032729,코스피 200
20251218,069500,56575,57240,56360,56820,14319125,813166902848,코스피 200
20251219,069500,57655,57725,56840,57120,9591822,548576778611,코스피 200
20251222,069500,58340,58480,58090,58425,10268728,598999312216,코스피 200
20251223,069500,58715,59085,58540,58595,10148621,596255969824,코스피 200
20251224,069500,58920,58980,58595,58610,9325111,548063580849,코스피 200
20251226,069500,58850,59415,58815,59110,8018196,474424648552,코스피 200
20251229,069500,59640,60750,59630,60720,12193588,735937732508,코스피 200
20251230,069500,60455,61135,60330,60895,10982224,669062618781,코스피 200
20260102,069500,60915,62760,60915,62660,10756098,666069744401,코스피 200
20260105,069500,63850,65120,63850,65040,14492680,937962981323,코스피 200
20260106,069500,64845,66225,64075,66210,17793210,1164552486448,코스피 200
20260107,069500,67020,67825,65755,66720,17669667,1180942476560,코스피 200
20260108,069500,66270,68010,66235,66620,12739585,855792641328,코스피 200
20260109,069500,66335,67395,65810,67180,13826159,924891168069,코스피 200
20260112,069500,68035,68195,66810,67610,13454910,910456682646,코스피 200
20260113,069500,68150,68525,67685,68465,13474255,918845382656,코스피 200
20260114,069500,68325,68905,68180,68840,11019346,756621177307,코스피 200
20260115,069500,68600,70015,68535,70015,10321910,716479374263,코스피 200
20260116,069500,70245,71100,70015,70755,16458718,1163868646795,코스피 200
20260119,069500,70570,72065,70500,71780,12430232,888491258609,코스피 200
